count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
942378,2014,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Counted,"Manual count",0,4,467,0,153,15,4,20,1,1,3,44,668
942378,2015,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Estimated,"Estimated using previous year's AADF on this link",0,5,471,0,157,15,4,21,1,1,3,44,677
942378,2016,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Estimated,"Estimated using previous year's AADF on this link",0,6,470,0,159,16,4,23,1,1,3,49,684
942378,2017,6,London,105,Greenwich,U,Minor,,,540611,178841,51.49104001,0.02396908,,,Estimated,"Estimated using previous year's AADF on this link",0,6,464,0,156,16,4,23,1,1,3,48,675
942379,2009,6,London,105,Greenwich,U,Minor,,,542566,172773,51.43602534,0.04966486,,,Counted,"Manual count",35,1,330,0,25,1,0,0,0,0,0,1,357
942380,2008,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",11,1,461,1,51,2,0,0,0,0,0,2,516
942380,2010,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",2,2,433,6,48,2,0,0,0,0,0,2,491
942380,2011,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",1,0,392,0,51,1,0,0,0,0,0,1,444
942380,2012,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",6,0,359,0,44,1,0,0,0,0,0,1,404
942380,2013,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",7,1,279,0,31,0,0,0,0,0,0,0,312
942380,2014,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",3,5,346,3,49,1,0,0,0,0,0,1,404
942380,2015,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",0,6,376,3,46,2,0,1,0,0,0,3,432
942380,2016,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",7,4,455,4,58,0,0,0,0,0,0,0,521
942380,2017,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494244,0.08860512,,,Counted,"Manual count",3,2,404,8,59,0,0,0,0,0,0,0,472
942380,2018,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494100,0.08860503,,,Counted,"Manual count",8,6,341,2,59,0,0,0,0,0,0,0,408
942380,2019,6,London,105,Greenwich,U,Minor,,,545149,177177,51.47494100,0.08860503,,,Counted,"Manual count",5,9,330,0,68,0,2,0,0,0,0,2,409
942381,2009,6,London,105,Greenwich,U,Minor,,,542143,175533,51.46093238,0.04469119,,,Counted,"Manual count",16,8,1688,20,138,4,6,0,0,0,0,9,1863
942382,2008,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",8,6,286,0,34,0,0,0,0,0,0,0,326
942382,2010,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",5,13,297,0,43,8,2,0,0,0,0,10,363
942382,2011,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",1,2,210,0,50,5,0,0,0,0,0,5,267
942382,2012,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",3,0,232,0,11,1,5,0,0,0,0,6,249
942382,2013,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",2,10,228,0,49,1,0,0,0,0,0,1,287
942382,2014,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",14,7,264,0,31,2,4,0,0,0,0,6,308
942382,2015,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",13,6,344,0,52,9,2,0,0,0,0,10,413
942382,2016,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",6,13,294,0,56,4,4,2,0,0,0,10,372
942382,2017,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173936,0.07705594,,,Counted,"Manual count",2,9,278,0,40,0,2,0,0,0,0,2,329
942382,2018,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173800,0.07705585,,,Counted,"Manual count",4,9,251,0,41,0,2,0,0,0,0,2,303
942382,2019,6,London,105,Greenwich,U,Minor,,,544294,179022,51.49173800,0.07705585,,,Counted,"Manual count",1,11,263,0,36,0,0,0,0,0,0,0,310
942383,2009,6,London,105,Greenwich,U,Minor,,,541110,177545,51.47927017,0.03063436,,,Counted,"Manual count",15,16,979,4,118,2,0,0,0,0,0,2,1119
942384,2008,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",29,8,304,7,32,1,2,0,0,0,0,3,354
942384,2010,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",7,5,292,1,38,1,0,0,0,0,0,1,337
942384,2011,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",13,0,329,0,3,4,0,0,0,0,0,4,336
942384,2012,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",43,0,350,0,35,3,0,0,0,0,0,3,389
942384,2013,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",3,2,259,7,53,8,0,0,0,0,0,8,329
942384,2014,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",4,4,194,5,58,0,1,0,2,0,0,3,265
942384,2015,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",7,0,218,4,36,1,1,0,2,0,0,3,262
942384,2016,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",6,8,270,3,49,2,0,0,0,0,0,2,332
942384,2017,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648850,0.04270828,,,Counted,"Manual count",5,3,252,3,36,0,0,0,0,0,0,0,295
942384,2018,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648700,0.04270819,,,Counted,"Manual count",3,9,233,3,45,4,0,0,0,0,0,4,293
942384,2019,6,London,105,Greenwich,U,Minor,,,541957,177259,51.47648700,0.04270819,,,Counted,"Manual count",10,6,327,1,50,2,0,0,0,0,0,2,386
942387,2009,6,London,105,Greenwich,U,Minor,,,545016,180078,51.50104349,0.08788200,,,Counted,"Manual count",22,9,2468,171,202,18,0,0,0,0,0,18,2868
942389,2009,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",555,437,7434,1127,1468,417,14,50,0,2,0,483,10949
942389,2010,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",492,466,7225,1046,1569,301,22,30,7,4,2,366,10672
942389,2011,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",381,317,6620,1056,1274,327,9,11,7,2,9,365,9632
942389,2012,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",387,284,6820,1037,1210,249,33,15,0,2,0,300,9652
942389,2013,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",431,296,6392,1118,1489,153,15,20,18,1,1,208,9503
942389,2014,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",461,392,6878,975,1467,403,14,72,2,1,0,493,10205
942389,2015,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",495,420,7009,1011,1622,279,13,95,8,1,0,396,10458
942389,2016,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",575,520,6781,824,1941,209,22,122,1,0,1,356,10421
942389,2017,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642481,-0.23241040,,,Counted,"Manual count",538,511,7291,1057,1892,176,22,56,4,4,1,262,11013
942389,2018,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642300,-0.23241047,,,Counted,"Manual count",411,469,6403,742,1725,71,13,27,1,1,0,112,9451
942389,2019,6,London,146,"Hammersmith and Fulham",C,Minor,,,522745,181203,51.51642300,-0.23241047,,,Counted,"Manual count",409,451,6918,898,1839,95,6,5,0,0,0,107,10214
942390,2008,6,London,146,"Hammersmith and Fulham",C,Minor,,,521560,181068,51.51546752,-0.24952634,,,Counted,"Manual count",95,201,4967,715,1137,407,23,32,9,4,7,482,7502
942391,2009,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Counted,"Manual count",89,43,654,9,83,11,2,0,0,0,0,13,802
942391,2011,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Counted,"Manual count",34,12,316,2,46,3,1,0,0,0,0,4,380
942391,2012,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Counted,"Manual count",30,21,535,4,73,11,2,0,3,0,0,16,648
942391,2013,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Counted,"Manual count",48,25,590,1,75,4,3,0,0,0,0,6,697
942391,2014,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Estimated,"Estimated using previous year's AADF on this link",49,25,597,1,79,4,3,0,0,0,0,7,709
942391,2015,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Counted,"Manual count",53,20,630,1,64,9,4,0,1,0,0,13,729
942391,2016,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Counted,"Manual count",74,41,765,6,114,2,1,0,1,0,0,4,930
942391,2017,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949800,-0.23578837,,,Counted,"Manual count",82,25,710,0,104,4,0,0,0,0,0,4,843
942391,2018,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949600,-0.23578844,,,Counted,"Manual count",102,26,594,0,109,3,3,0,0,0,0,5,735
942391,2019,6,London,146,"Hammersmith and Fulham",U,Minor,,,522556,179315,51.49949600,-0.23578844,,,Counted,"Manual count",69,40,623,2,85,2,4,0,0,0,0,6,756
942392,2008,6,London,146,"Hammersmith and Fulham",U,Minor,,,522927,179955,51.50516931,-0.23022348,,,Counted,"Manual count",18,14,563,7,88,25,2,0,0,0,0,27,699
942393,2009,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",46,8,436,0,86,9,1,0,0,0,0,10,539
942393,2010,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",30,19,479,0,128,11,1,0,0,0,0,12,638
942393,2011,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",96,13,516,0,96,8,0,0,0,0,0,8,633
942393,2012,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",39,14,406,0,91,7,0,0,0,0,0,7,517
942393,2013,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",20,12,249,0,111,31,2,0,0,0,0,32,404
942393,2014,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",32,10,432,0,90,5,0,0,0,0,0,5,537
942393,2015,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",36,12,422,0,63,6,1,1,0,0,0,8,506
942393,2016,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",53,35,415,0,97,7,0,0,0,0,0,7,554
942393,2017,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416836,-0.24921009,,,Counted,"Manual count",43,16,429,0,96,2,0,0,0,0,0,2,543
942393,2018,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416700,-0.24921016,,,Counted,"Manual count",61,25,391,0,97,0,0,0,0,0,0,0,513
942393,2019,6,London,146,"Hammersmith and Fulham",U,Minor,,,521612,179812,51.50416700,-0.24921016,,,Counted,"Manual count",41,33,423,0,76,3,4,1,0,0,0,8,540
942394,2008,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",119,90,1672,4,269,12,0,0,0,1,0,13,2048
942394,2010,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",192,65,1366,0,205,21,1,0,0,0,0,22,1658
942394,2011,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",92,59,1566,9,247,11,0,0,0,0,0,11,1892
942394,2012,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",92,84,1323,9,207,17,1,0,0,0,0,18,1641
942394,2013,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",121,41,1304,4,199,6,1,0,0,0,0,7,1554
942394,2014,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",158,59,1412,0,240,18,3,0,0,0,0,21,1732
942394,2015,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",99,72,1455,1,288,34,5,0,0,0,0,39,1855
942394,2016,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",157,81,1466,5,327,30,1,0,0,0,0,31,1910
942394,2017,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025918,-0.23856849,,,Counted,"Manual count",133,60,1785,7,286,13,2,0,0,0,0,15,2152
942394,2018,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025800,-0.23856856,,,Counted,"Manual count",212,73,1608,6,290,6,1,0,0,0,0,7,1984
942394,2019,6,London,146,"Hammersmith and Fulham",U,Minor,,,522361,179395,51.50025800,-0.23856856,,,Counted,"Manual count",200,85,1694,1,275,7,1,0,0,0,0,8,2064
942395,2009,6,London,146,"Hammersmith and Fulham",U,Minor,,,524175,179132,51.49750037,-0.21254071,,,Counted,"Manual count",25,48,703,8,99,12,0,0,0,0,0,12,870
942397,2008,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Counted,"Manual count",214,365,13364,177,2260,419,7,2,1,1,5,435,16601
942397,2010,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Counted,"Manual count",408,341,17108,86,2265,388,9,7,0,1,7,412,20212
942397,2011,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Counted,"Manual count",219,288,16066,125,2644,357,5,2,0,3,5,372,19495
942397,2012,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Estimated,"Estimated using previous year's AADF on this link",232,284,16484,124,2682,361,5,2,0,3,6,377,19951
942397,2013,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Counted,"Manual count",130,143,11346,18,2276,150,2,6,0,1,2,161,13944
942397,2014,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Counted,"Manual count",365,313,15380,65,2508,296,6,3,0,4,4,312,18577
942397,2015,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Counted,"Manual count",303,269,14204,81,2378,271,8,0,4,0,6,288,17221
942397,2016,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Estimated,"Estimated using previous year's AADF on this link",349,360,14171,79,2406,290,8,0,4,0,6,309,17325
942397,2017,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443459,-0.10676148,,,Counted,"Manual count",324,398,11558,19,2676,93,11,9,0,0,0,113,14763
942397,2018,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443300,-0.10676156,,,Counted,"Manual count",442,298,10615,64,2548,76,7,1,3,3,7,97,13622
942397,2019,6,London,165,Haringey,B138,Minor,,,531267,188984,51.58443300,-0.10676156,,,Estimated,"Estimated using previous year's AADF on this link",438,330,10784,64,2517,77,7,1,2,3,6,96,13792
942398,2008,6,London,165,Haringey,B138,Minor,,,530944,189713,51.59106078,-0.11114905,,,Counted,"Manual count",170,300,15999,163,2452,368,11,10,2,1,2,394,19308
942399,2009,6,London,165,Haringey,B550,Minor,,,528613,190029,51.59443697,-0.14466341,,,Counted,"Manual count",49,187,9227,1084,1062,282,14,4,5,1,4,310,11870
942401,2009,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Counted,"Manual count",101,231,11613,474,1662,385,23,2,2,2,4,418,14398
942401,2010,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Counted,"Manual count",92,47,6706,45,361,72,7,5,0,0,0,84,7243
942401,2011,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Estimated,"Estimated using previous year's AADF on this link",90,47,6599,47,355,74,7,5,0,0,0,86,7134
942401,2012,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Counted,"Manual count",197,183,11824,307,1508,260,39,25,0,8,0,333,14155
942401,2013,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Counted,"Manual count",149,193,12765,408,1622,295,27,15,6,3,0,346,15334
942401,2014,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Estimated,"Estimated using previous year's AADF on this link",152,195,12919,388,1716,306,31,17,7,3,0,363,15581
942401,2015,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Counted,"Manual count",79,198,12581,463,1737,215,13,24,9,0,0,261,15240
942401,2016,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Counted,"Manual count",122,254,10854,269,2188,186,26,25,2,2,3,243,13808
942401,2017,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746442,-0.14220096,,,Counted,"Manual count",119,196,11669,311,2319,157,10,10,5,2,4,189,14684
942401,2018,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746300,-0.14220104,,,Counted,"Manual count",96,270,10454,298,2182,126,14,6,1,1,1,149,13353
942401,2019,6,London,165,Haringey,B106,Minor,,,528775,190370,51.59746300,-0.14220104,,,Counted,"Manual count",78,139,10883,262,2148,148,20,11,1,4,6,190,13622
942402,2008,6,London,165,Haringey,C,Minor,,,528762,191678,51.60922183,-0.14190875,,,Counted,"Manual count",3,9,2373,4,229,28,9,4,1,0,4,46,2661
942403,2009,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",55,32,2917,182,254,30,1,1,0,0,0,32,3416
942403,2010,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",83,55,3382,183,332,79,0,0,0,0,0,79,4031
942403,2011,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",145,38,2688,159,234,47,0,0,0,0,0,47,3166
942403,2012,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",36,27,2422,175,252,47,1,0,0,0,0,48,2923
942403,2013,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",79,36,3187,128,160,28,5,2,0,0,0,35,3544
942403,2014,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",80,37,2814,161,387,33,11,1,0,0,0,45,3443
942403,2015,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",93,47,2960,164,384,42,7,0,0,0,0,49,3604
942403,2016,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",117,99,3546,169,509,49,10,3,0,0,0,61,4383
942403,2017,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414314,-0.12164115,,,Counted,"Manual count",143,65,3073,115,502,14,7,0,0,0,0,21,3776
942403,2018,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414100,-0.12164123,,,Counted,"Manual count",140,60,2837,118,548,9,6,1,0,0,0,16,3579
942403,2019,6,London,165,Haringey,C,Minor,,,530237,188925,51.58414100,-0.12164123,,,Counted,"Manual count",146,65,3131,109,571,17,8,0,1,0,0,26,3903
942404,2008,6,London,165,Haringey,C,Minor,,,532602,188288,51.57786786,-0.08776692,,,Counted,"Manual count",86,136,3057,6,632,120,6,2,1,5,2,136,3967
942405,2009,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",70,217,7692,51,831,133,18,12,0,0,2,164,8956
942405,2010,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",113,103,4250,21,435,62,15,8,0,0,0,85,4894
942405,2011,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",121,181,5662,28,730,160,7,2,0,0,2,171,6772
942405,2012,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",89,127,5869,2,773,103,11,2,0,1,0,117,6888
942405,2013,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",52,134,6625,5,1198,93,0,0,0,0,0,93,8056
942405,2014,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",131,163,6351,25,866,119,9,4,5,1,1,138,7543
942405,2015,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",140,191,6883,14,982,152,9,30,5,0,3,198,8268
942405,2016,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",114,133,6275,15,1257,92,8,22,2,0,2,126,7806
942405,2017,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787531,-0.13913200,,,Counted,"Manual count",112,159,6516,25,1145,62,8,8,3,2,1,84,7930
942405,2018,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787400,-0.13913208,,,Counted,"Manual count",134,138,6095,22,1200,57,6,2,0,0,0,64,7520
942405,2019,6,London,165,Haringey,C,Minor,,,529043,188197,51.57787400,-0.13913208,,,Counted,"Manual count",108,202,6444,8,1367,30,22,5,2,2,1,62,8082
942406,2008,6,London,165,Haringey,C,Minor,,,531488,191111,51.60349717,-0.10277726,,,Counted,"Manual count",5,56,15310,201,1211,278,40,7,5,1,0,331,17109
942407,2009,6,London,165,Haringey,U,Minor,,,531648,190145,51.59477899,-0.10083051,,,Counted,"Manual count",7,15,2307,16,198,30,1,0,0,0,0,31,2566
